Date,Open,High,Low,Close,Volume,Deliverable Volume,DeliverablePct,ADL,OBV
2020-08-30,18.95,18.95,16.6,16.65,85119,51632,60.658607361458664,-58.077390026928654,60.658607361458664
2020-09-06,16.85,19.0,15.2,15.8,49222,28766,58.44134736499939,-98.06357506613872,2.2172599964592763
2020-09-13,15.8,16.0,14.1,14.5,37923,30411,80.19144055058935,-144.4901985427957,-77.97418055413007
2020-09-20,15.55,15.55,14.05,14.3,39957,33174,83.02425106990015,-199.83969925606246,-160.99843162403022
2020-09-27,14.6,14.65,12.75,14.1,37730,27639,73.25470447919427,-168.99561315955964,-234.2531361032245
2020-10-04,14.0,14.9,13.0,14.1,44843,34013,75.84907343398078,-157.0194436699838,-234.2531361032245
2020-10-11,14.4,14.4,12.95,13.5,16604,14010,84.37725849192965,-177.386368133553,-318.63039459515414
2020-10-18,13.5,13.5,12.5,12.75,15596,12204,78.25083354706335,-216.51178490708466,-396.8812281422175
2020-10-25,12.65,14.7,12.6,13.25,76738,50438,65.72754046235242,-241.55084794036173,-331.1536876798651
2020-11-01,13.5,13.5,11.55,12.15,26350,21604,81.98861480075902,-273.0849305560383,-413.1423024806241
2020-11-08,12.0,12.9,11.0,12.3,28626,20892,72.98260322783483,-246.19660305104645,-340.15969925278927
2020-11-15,12.5,13.7,11.75,13.3,36874,24945,67.64929218419482,-206.30086663472633,-272.5104070685944
2020-11-22,13.2,14.2,12.45,13.55,27376,17085,62.40867913500877,-190.25292057143827,-210.10172793358566
2020-11-29,13.95,18.85,13.55,14.65,373401,187456,50.202329399224965,-219.61654720117363,-159.8993985343607
2020-12-06,14.7,16.5,14.15,15.6,38193,25119,65.7685963396434,-204.22389699402308,-94.1308021947173
2020-12-13,15.6,18.55,15.0,16.9,229545,110412,48.100372475985104,-200.83654681965797,-46.0304297187322
2020-12-20,17.1,17.8,15.55,16.1,50279,29953,59.57357942679846,-231.28526519335492,-105.60400914553065
2020-12-27,16.1,18.4,13.75,17.0,246474,115858,47.00617509351899,-212.5838837045355,-58.59783405201166
2021-01-03,17.85,26.85,16.65,25.0,1900494,892156,46.943373670214164,-182.6689887186147,-11.654460381797499
2021-01-10,26.0,26.0,22.1,22.8,277755,175727,63.26690788644669,-223.2246989022344,-74.92136826824418
2021-01-17,22.1,23.2,20.05,21.45,163048,123372,75.66606152789362,-231.6320390720004,-150.5874297961378
2021-01-24,21.95,22.65,20.3,20.7,63948,42661,66.71201601301057,-275.633581548667,-217.29944580914838
2021-01-31,20.85,20.9,18.85,19.15,35982,23198,64.47112445111445,-321.23510859945543,-281.77057026026284
2021-02-07,19.75,21.15,18.1,19.5,60128,38816,64.55561468866419,-326.52655242639514,-217.21495557159864
2021-02-14,19.1,20.5,18.15,19.1,49563,33605,67.80259467748118,-339.51002800293395,-285.0175502490798
2021-02-21,21.0,21.0,17.3,18.1,109858,69757,63.4974239472774,-375.5491064594968,-348.51497419635723
2021-02-28,18.4,19.5,16.55,17.8,77232,48731,63.096902838201785,-385.17405773990043,-411.61187703455903
2021-03-07,18.75,21.6,17.8,20.8,645499,522774,80.98757705279172,-338.2865131303895,-330.6242999817673
2021-03-14,21.4,24.2,20.75,21.45,298749,190775,63.857954336248824,-376.23109469250835,-266.76634564551847
2021-03-21,21.65,29.9,21.2,29.9,229996,221214,96.18167272474304,-280.0494219677653,-170.58467292077543
2021-03-28,31.35,34.5,31.35,34.5,594244,543056,91.3860299809506,-188.6633919868147,-79.19864293982484
2021-04-04,,,,,0,0,,-188.6633919868147,-79.19864293982484
2021-04-11,,,,,0,0,,-188.6633919868147,-79.19864293982484
2021-04-18,,,,,0,0,,-188.6633919868147,-79.19864293982484
2021-04-25,,,,,0,0,,-188.6633919868147,-79.19864293982484
2021-05-02,,,,,0,0,,-188.6633919868147,-79.19864293982484
2021-05-09,,,,,0,0,,-188.6633919868147,-79.19864293982484
2021-05-16,,,,,0,0,,-188.6633919868147,-79.19864293982484
2021-05-23,,,,,0,0,,-188.6633919868147,-79.19864293982484
2021-05-30,,,,,0,0,,-188.6633919868147,-79.19864293982484
2021-06-06,,,,,0,0,,-188.6633919868147,-79.19864293982484
2021-06-13,,,,,0,0,,-188.6633919868147,-79.19864293982484
2021-06-20,,,,,0,0,,-188.6633919868147,-79.19864293982484
2021-06-27,,,,,0,0,,-188.6633919868147,-79.19864293982484
2021-07-04,,,,,0,0,,-188.6633919868147,-79.19864293982484
2021-07-11,,,,,0,0,,-188.6633919868147,-79.19864293982484
2021-07-18,,,,,0,0,,-188.6633919868147,-79.19864293982484
2021-07-25,41.7,42.05,39.1,39.9,88189,54174,61.42942997425983,-216.77516502588284,-79.19864293982484
2021-08-01,41.65,41.65,36.25,38.95,117964,79035,66.99925400969788,-216.77516502588276,-146.19789694952271
2021-08-08,40.5,42.5,36.55,37.4,238600,136210,57.08717518860017,-257.55171873202573,-203.28507213812287
