Date,Open,High,Low,Close,Volume,Deliverable Volume,DeliverablePct,ADL,OBV
2020-08-30,107.0,108.9,102.7,104.3,843634,312321,37.02091191203768,-17.913344473566696,37.02091191203768
2020-09-06,104.4,104.4,96.1,96.9,366129,187324,51.16338776769936,-59.213910502914246,-14.14247585566168
2020-09-13,97.35,98.1,92.8,94.2,216033,108506,50.22658575310254,-82.90569623550967,-64.36906160876421
2020-09-20,95.0,99.3,94.0,96.45,283921,108868,38.34446906005544,-85.79961842872133,-26.024592548708775
2020-09-27,97.3,97.9,87.15,89.7,266030,103572,38.932451227305194,-106.26179046911896,-64.95704377601396
2020-10-04,90.0,94.2,90.0,91.05,121612,52567,43.22517514718942,-127.87437804271374,-21.731868628824543
2020-10-11,91.8,101.0,90.6,94.5,919571,203369,22.115638705439817,-133.4032877190737,0.3837700766152743
2020-10-18,94.95,95.0,89.8,90.6,194352,74868,38.521857248703384,-160.07226581432994,-38.138087172088106
2020-10-25,91.0,94.45,89.25,93.25,202894,67747,33.39034175480793,-142.09285102327954,-4.7477454172801785
2020-11-01,93.0,93.8,87.9,88.45,135579,63488,46.82731101424262,-180.1896464246973,-51.575056431522796
2020-11-08,89.0,89.65,80.8,88.2,157367,75850,48.19943190122453,-147.78437864929776,-99.77448833274732
2020-11-15,89.0,98.4,87.9,91.35,687398,191559,27.867261761017637,-157.33886839593245,-71.9072265717297
2020-11-22,91.6,98.25,89.65,97.0,621518,221205,35.591085053047536,-132.0940289978406,-36.31614151868216
2020-11-29,97.7,97.75,91.7,93.8,365717,163743,44.77314426181993,-145.78499046633107,-81.08928578050208
2020-12-06,94.0,101.0,94.0,98.15,745832,289902,38.86961138701477,-138.5663483515997,-42.21967439348731
2020-12-13,98.0,108.9,97.2,106.4,1940059,655055,33.764694785055504,-119.23101031229439,-8.454979608431806
2020-12-20,107.55,127.4,105.8,118.7,4443665,1427269,32.1191854021399,-112.98561315076718,23.664205793708092
2020-12-27,122.6,125.0,108.65,116.1,1482860,456165,30.762512981670554,-115.71378708492148,-7.098307187962462
2021-01-03,116.1,119.5,111.65,118.15,693286,283525,40.89582077237965,-88.88404479476154,33.79751358441719
2021-01-10,119.9,125.5,117.45,119.35,1903242,609014,31.99876841725855,-105.77780451815897,65.79628200167573
2021-01-17,119.6,120.5,113.3,113.95,550756,233581,42.41097691173587,-140.53124393194247,23.385305089939862
2021-01-24,114.5,117.75,109.85,110.85,417318,155926,37.36383285647875,-168.43587859690763,-13.978527766538889
2021-01-31,112.4,112.4,103.65,107.4,245137,80996,33.04111578423494,-173.15603799465546,-47.01964355077383
2021-02-07,107.35,112.4,105.05,109.35,415240,147838,35.60302475676717,-167.10110181153186,-11.41661879400666
2021-02-14,109.35,115.7,105.25,114.75,811935,269147,33.148835805821896,-139.97932706131397,21.732217011815237
2021-02-21,113.1,123.5,113.05,119.85,1521982,532472,34.985433467675705,-129.4334786954596,56.71765047949094
2021-02-28,120.0,123.95,115.2,117.35,722087,324925,44.998040402333785,-152.31819638578943,11.719610077157157
2021-03-07,118.3,132.7,117.4,124.95,2366556,885489,37.416777798623826,-152.80730459230736,49.13638787578098
2021-03-14,124.1,130.85,121.35,127.15,978914,320640,32.75466486330771,-145.56679972778664,81.89105273908869
2021-03-21,128.4,138.6,118.55,122.35,2093583,638952,30.519544723089552,-164.5178387204283,51.37150801599914
2021-03-28,123.0,127.0,119.5,122.4,610092,216248,35.44514597798365,-172.55207180877122,86.81665399398278
2021-04-04,122.6,124.15,119.5,123.7,162189,75288,46.419917503653146,-135.1166544671155,133.23657149763594
2021-04-11,121.2,126.3,118.1,122.75,495184,172841,34.904399172832726,-130.43435701710132,98.33217232480321
2021-04-18,120.0,121.35,108.4,112.95,267253,130669,48.8933707011708,-144.97022398231425,49.43880162363241
2021-04-25,111.75,114.3,108.35,110.75,148500,75984,51.167676767676774,-154.8597749542181,-1.7288751440443662
2021-05-02,110.75,120.0,109.85,115.3,187528,82546,44.01795998464229,-151.60721633466324,42.28908484059792
2021-05-09,116.9,133.0,113.2,125.45,1564041,419065,26.79373494684602,-145.24708733212907,69.08281978744394
2021-05-16,125.25,127.2,116.85,123.45,446399,176571,39.55452409167583,-134.3552618576096,29.528295695768108
2021-05-23,123.9,132.65,123.0,124.95,859790,242011,28.147687225950524,-151.12719984198426,57.67598292171863
2021-05-30,121.55,129.95,121.55,127.85,1185680,416025,35.08746036029958,-133.58346966183444,92.76344328201822
2021-06-06,128.95,150.45,127.05,142.6,4057269,1367974,33.71662071210955,-122.48868421383257,126.48006399412776
2021-06-13,143.7,151.5,140.25,145.8,1725859,688982,39.92110595361498,-123.02096562654735,166.40116994774274
2021-06-20,146.0,147.9,132.0,135.55,897237,316691,35.296248371389055,-142.55599617171862,131.1049215763537
2021-06-27,133.4,154.3,131.75,144.35,2840276,750208,26.41320773051633,-139.452005019352,157.51812930687
2021-07-04,141.1,152.8,140.35,151.45,2044553,727518,35.583230173050055,-111.58561994407194,193.10135947992006
2021-07-11,153.0,181.7,152.15,164.9,8181356,2608327,31.881353164438757,-115.95514550468027,224.98271264435883
2021-07-18,166.75,168.95,159.0,160.9,1494922,712548,47.6645604252262,-145.41615521474463,177.31815221913263
2021-07-25,158.6,165.5,156.6,157.15,936348,320069,34.18269703144558,-175.37402452320248,143.13545518768706
2021-08-01,156.9,178.7,150.0,165.05,2723129,831004,30.51651243844856,-173.8854141603513,173.65196762613562
2021-08-08,165.1,174.45,155.1,164.95,2499724,616021,24.64356064909566,-173.43966500132373,149.00840697703995
2021-08-15,165.9,171.4,147.7,166.05,2491181,619445,24.865515592805178,-159.80035265083987,173.87392256984512
2021-08-22,165.0,165.0,149.5,150.5,751081,251627,33.5019791473889,-188.97949577921085,140.3719434224562
2021-08-29,154.4,154.4,139.85,146.35,694653,186594,26.86146896364084,-191.84102683719323,113.51047445881537
2021-09-05,149.0,153.95,147.0,149.55,686761,213430,31.077769413231092,-200.11352660906036,144.58824387204646
2021-09-12,149.5,154.05,145.6,150.85,619037,198007,31.9862948418269,-192.35353791962314,176.57453871387335
2021-09-19,151.8,156.7,146.6,147.6,661503,259916,39.291734126678186,-223.8647306350779,137.28280458719516
