Date,Open,High,Low,Close,Volume,Deliverable Volume,DeliverablePct,ADL,OBV
2021-08-01,182.95,200.0,150.55,192.7,531941,281103,52.844770378669814,37.242472147555944,52.844770378669814
2021-08-08,198.75,198.75,169.85,176.9,128133,86984,67.88571250185355,2.477470589513345,-15.040942123183733
2021-08-15,194.0,194.0,150.95,167.85,70510,51589,73.16550843851935,-13.243341328170834,-88.2064505617031
2021-08-22,170.0,174.0,150.8,153.1,60489,52914,87.47706194514706,-83.37581340488367,-175.68351250685015
2021-08-29,167.95,167.95,142.25,153.95,23480,14091,60.012776831345825,-88.74660666216369,-115.67073567550432
2021-09-05,155.05,168.0,152.35,155.0,30233,21624,71.52449310356234,-136.0487474686729,-44.14624257194198
2021-09-12,158.0,163.85,152.25,158.95,18439,10542,57.17229784695482,-127.17718400966275,13.026055275012837
2021-09-19,157.9,162.95,147.1,150.0,90839,62563,68.8724006208787,-170.8470657913555,-55.846345345865856
2021-09-26,150.0,153.0,143.0,147.95,45119,29554,65.50233826104302,-171.50208917396608,-121.34868360690888
2021-10-03,147.95,150.25,138.6,142.4,44420,24193,54.46420531292211,-190.43599745871575,-175.81288891983098
2021-10-10,146.0,150.0,137.85,141.4,88135,32131,36.45657230385205,-205.58872915702457,-212.26946122368304
2021-10-17,144.0,162.0,142.0,150.75,129621,67603,52.154357704384324,-212.1080238700726,-160.1151035192987
2021-10-24,154.0,158.95,144.6,148.0,124337,36342,29.228628646340187,-227.4861525306906,-189.3437321656389
2021-10-31,148.0,151.5,135.9,145.1,59012,25188,42.68284416728801,-219.82512921861328,-232.0265763329269
2021-11-07,142.6,156.5,142.15,146.3,55120,22859,41.47133526850508,-237.3095597673558,-190.55524106442184
2021-11-14,151.8,177.0,144.0,165.95,159055,70909,44.58143409512433,-222.58417699048144,-145.9738069692975
2021-11-21,179.7,184.9,146.2,149.2,75108,26102,34.75262288970549,-251.94879633139539,-180.726429859003
2021-11-28,153.9,169.8,141.9,156.5,51956,23493,45.217106782662256,-249.8419060511997,-135.50932307634073
2021-12-05,159.3,161.0,146.45,154.25,40622,15130,37.24582738417606,-247.1540628379086,-172.7551504605168
2021-12-12,153.1,158.85,143.95,154.3,29395,12920,43.953053240346996,-230.04482063696807,-128.8020972201698
2021-12-19,158.85,176.75,153.0,165.0,105437,60654,57.526295323273615,-229.43928068619678,-71.27580189689618
2021-12-26,165.0,172.8,156.8,161.35,37520,18640,49.68017057569296,-250.86385424696448,-120.95597247258914
2022-01-02,166.85,172.85,158.2,166.0,41297,25767,62.3943627866431,-246.81780341779643,-58.56160968594604
2022-01-09,166.2,179.1,166.2,173.05,101577,60951,60.00472547919312,-243.09658013226488,1.443115793247081
