Date,Open,High,Low,Close,Volume,Deliverable Volume,DeliverablePct,ADL,OBV
2020-08-30,4.65,4.65,4.15,4.5,50391,43203,85.73554801452642,34.29421920581044,85.73554801452642
2020-09-06,4.3,4.3,3.75,3.95,17237,15910,92.30144456692,9.121097960286892,-6.565896552393582
2020-09-13,4.1,4.25,3.8,4.1,13576,11494,84.66411314083678,37.342469007232374,78.0982165884432
2020-09-20,3.95,4.2,3.9,4.0,55303,47680,86.21593765256857,8.60382312304285,-8.117721064125377
2020-09-27,4.0,4.2,3.85,4.0,10824,9335,86.24353288987436,-3.716681575510691,-8.117721064125377
2020-10-04,4.15,4.2,3.9,4.0,15125,13707,90.62479338842975,-33.924946038320606,-8.117721064125377
2020-10-11,3.9,4.55,3.9,4.1,29244,25355,86.70154561619478,-67.27169435224174,78.5838245520694
2020-10-18,4.3,4.5,3.8,4.0,34111,31686,92.89085632200756,-107.0820613473878,-14.307031769938163
2020-10-25,4.0,4.4,3.75,3.9,68413,58073,84.88591349597299,-152.78986092214254,-99.19294526591115
2020-11-01,4.0,4.45,3.6,3.95,136722,56024,40.97658021386464,-160.02102213635393,-58.21636505204651
2020-11-08,3.9,4.3,3.85,3.9,59226,43315,73.1351095802519,-216.90388514321657,-131.35147463229842
2020-11-15,4.0,4.85,3.9,4.45,78506,62318,79.37992000611418,-204.37021356330374,-51.97155462618424
2020-11-22,4.8,5.2,4.4,5.2,43230,32847,75.98195697432338,-128.38825658898037,24.010402348139138
2020-11-29,5.5,5.85,5.1,5.5,55204,41766,75.657561046301,-123.34441918589357,99.66796339444014
2020-12-06,5.25,5.55,5.0,5.2,45554,39857,87.4939632084998,-147.206409151848,12.17400018594033
2020-12-13,5.4,6.3,5.2,6.3,111376,96998,87.09057606665709,-60.1158330851909,99.26457625259742
2020-12-20,6.6,7.5,6.6,7.35,259207,190730,73.5821177668813,-11.061087907270085,172.84669401947872
2020-12-27,7.5,7.7,6.65,7.0,276766,170543,61.619924412680746,-31.601062711497033,111.22676960679797
2021-01-03,7.05,8.3,6.75,8.3,268778,218579,81.32324818251494,49.72218547101791,192.5500177893129
2021-01-10,8.7,9.1,7.8,7.9,407167,315617,77.51536838692724,-15.867741625612766,115.03464940238567
2021-01-17,7.65,8.25,7.0,8.25,291634,237692,81.50352839518025,65.63578676956749,196.53817779756594
2021-01-24,8.65,9.6,8.15,9.35,449582,351724,78.23355917274269,116.89225657239889,274.7717369703086
2021-01-31,9.8,9.8,8.2,8.6,205344,164090,79.90980988000624,76.93735163239577,194.86192709030237
2021-02-07,8.25,10.5,8.05,10.35,430974,338693,78.58780344057878,145.9021587333118,273.44973053088114
2021-02-14,10.95,12.9,9.75,11.9,320152,233965,73.0793498088408,172.58192136193622,346.52908033972193
2021-02-21,13.0,13.0,11.0,11.15,272781,175860,64.46929954798904,117.78301674614556,282.0597807917329
2021-02-28,10.85,13.0,10.85,12.15,1021815,114841,11.238922897001903,120.13534944551806,293.2987036887348
2021-03-07,11.85,12.55,10.6,10.75,785747,94323,12.00424564140875,109.97791082586451,281.29445804732603
2021-03-14,11.1,14.3,10.7,14.3,567836,214055,37.696623673032356,147.67453449889686,318.9910817203584
2021-03-21,15.4,16.15,13.05,14.35,1216516,611250,50.24594826537423,139.57034929480423,369.23702998573265
