Date,Open,High,Low,Close,Volume,Deliverable Volume,DeliverablePct,ADL,OBV
2021-03-07,47.95,64.55,47.95,54.65,901145,420185,46.627901170177935,-8.988511068949974,46.627901170177935
2021-03-14,52.0,54.9,45.7,48.15,206444,89964,43.577919435779194,-29.356451674803324,3.0499817343987417
2021-03-21,48.2,49.8,39.6,41.5,107351,58555,54.54536986148243,-63.58099747024328,-51.495388127083686
2021-03-28,41.5,66.7,36.85,50.8,1592290,519654,32.635637980518624,-65.71297382072943,-18.859750146565062
2021-04-04,49.0,65.0,46.5,55.65,794757,316251,39.792162887524114,-66.14315936545943,20.93241274095905
2021-04-11,57.4,59.85,48.6,53.0,692794,284550,41.07281529574448,-75.08790580764379,-20.14040255478543
2021-04-18,52.8,54.55,49.4,52.25,367401,309745,84.30706503248494,-66.08423866825213,-104.44746758727038
2021-04-25,52.25,56.25,45.3,50.4,452731,250560,55.34412266886959,-69.87493200173634,-159.79159025613995
2021-05-02,51.9,53.7,49.1,49.75,116499,65432,56.16528897243753,-110.16742191674592,-215.9568792285775
2021-05-09,50.4,55.85,46.45,47.6,627005,356336,56.83144472532117,-153.09330037948854,-272.78832395389867
2021-05-16,48.8,49.5,43.8,44.7,371839,244512,65.7574918176953,-198.08526846527994,-338.545815771594
2021-05-23,46.65,46.65,40.85,44.3,114563,66702,58.222986479055194,-187.04297792614884,-396.7688022506492
2021-05-30,44.3,45.5,42.3,42.95,81155,47129,58.072823609143,-221.5237169440773,-454.8416258597922
2021-06-06,42.95,45.0,42.0,44.45,83576,56278,67.33751316167321,-178.8766252750175,-387.504112698119
2021-06-13,45.1,46.7,39.3,40.15,364813,265317,72.72684909803104,-234.895954985663,-460.23096179615004
2021-06-20,41.15,41.25,37.45,38.6,161102,91554,56.829834514779456,-257.32878439939174,-517.0607963109295
2021-06-27,37.6,45.95,37.6,39.8,1245119,558720,44.872819385135074,-278.55604626421615,-472.18797692579443
2021-07-04,39.85,47.0,38.95,46.3,1176359,540710,45.96470975272005,-240.5851990771866,-426.22326717307436
2021-07-11,45.8,45.8,41.65,42.15,580123,364937,62.906831827043575,-288.33375817482204,-489.1300990001179
2021-07-18,43.4,46.0,41.25,44.45,506997,323795,63.86526941974016,-266.1489803763859,-425.26482958037775
2021-07-25,43.05,43.8,39.85,40.2,297079,259003,87.18320716038494,-337.8819989260696,-512.4480367407627
2021-08-01,41.7,41.7,38.5,38.6,172165,106517,61.869137164928986,-395.8843150181905,-574.3171739056918
2021-08-08,39.75,39.75,36.5,37.5,135700,87026,64.13117170228445,-420.5501502882999,-638.4483456079762
2021-08-15,38.0,38.1,33.5,36.3,104904,45768,43.628460306566005,-411.0657023955682,-682.0768059145422
2021-08-22,37.25,37.25,32.95,33.4,59047,29421,49.826409470421865,-450.46332848846004,-731.903215384964
2021-08-29,33.4,34.7,32.05,33.8,43885,21592,49.201321636094335,-434.6817724919771,-682.7018937488697
2021-09-05,34.75,34.75,33.25,33.9,31497,19992,63.472711686827324,-443.1448007168875,-619.2291820620424
2021-09-12,33.55,35.0,33.2,33.55,35530,29830,83.9572192513369,-494.45199025937166,-703.1864013133793
2021-09-19,34.35,36.8,33.0,34.6,130835,49543,37.86677876714946,-500.4309553278689,-665.3196225462299
2021-09-26,34.5,35.8,33.15,33.3,47816,25587,53.51137694495567,-547.884440543207,-718.8309994911856
2021-10-03,33.3,33.95,31.5,33.6,65279,39083,59.87070880375006,-505.11964854052843,-658.9602906874355
2021-10-10,33.35,44.5,28.5,42.75,1410853,555842,39.3975842982933,-474.3402858074868,-619.5627063891422
2021-10-17,42.0,42.25,36.1,37.2,227848,162669,71.39364839717707,-520.1947429081126,-690.9563547863194
2021-10-24,36.8,43.0,36.2,36.85,304004,132339,43.53199300009211,-555.4044431287754,-734.4883477864115
2021-10-31,36.85,43.4,31.2,34.55,300308,146219,48.68967859664078,-577.3547080698839,-783.1780263830523
2021-11-07,34.8,36.95,34.8,36.0,34674,20021,57.74067024283325,-570.6406766462987,-725.437356140219
2021-11-14,36.0,39.0,35.1,36.6,67873,44061,64.91682996184049,-585.6214835605696,-660.5205261783785
2021-11-21,34.2,37.6,34.2,36.5,151766,142085,93.62110090534111,-552.5787420645669,-754.1416270837196
2021-11-28,37.0,37.0,34.0,34.6,91090,81352,89.30947414644857,-606.164426552436,-843.4511012301682
2021-12-05,34.2,39.3,30.85,33.2,1597556,1175116,73.5571084832081,-638.8081137491259,-917.0082097133763
2021-12-12,32.05,34.9,29.3,30.9,1684028,1278690,75.93044771227082,-671.349734197242,-992.9386574256472
2021-12-19,31.55,32.85,30.75,31.15,896447,841923,93.91776647141438,-729.4893039176416,-899.0208909542328
2021-12-26,31.2,32.2,30.0,31.05,207955,69922,33.62362049481859,-731.0176503037698,-932.6445114490514
2022-01-02,31.05,32.5,30.8,31.65,279625,90523,32.37299955297273,-731.0176503037699,-900.2715118960787
2022-01-09,32.1,37.3,31.75,35.8,1016430,296060,29.12743622285844,-717.6347742013754,-871.1440756732202
