Date,Open,High,Low,Close,Volume,Deliverable Volume,DeliverablePct
2020-08-30,138.0,145.0,122.6,131.85,42282,26076,61.67163331914289
2020-09-06,139.75,142.0,122.55,134.3,31589,22943,72.62971287473488
2020-09-13,134.25,143.25,132.9,136.4,24725,20487,82.85945399393326
2020-09-20,134.95,145.0,133.2,139.95,17915,14469,80.76472229974881
2020-09-27,135.4,146.4,126.15,138.6,21739,14366,66.08399650397902
2020-10-04,144.4,144.4,127.3,132.0,14437,11653,80.71621528018287
2020-10-11,134.7,149.9,116.2,124.3,9032,5959,65.97652790079717
2020-10-18,127.0,132.0,111.0,114.75,12995,8459,65.09426702577915
2020-10-25,110.05,127.0,107.0,118.85,9749,6722,68.95066160631859
2020-11-01,119.0,130.8,101.1,114.05,5914,3467,58.62360500507271
2020-11-08,127.0,127.0,99.05,103.15,6275,3871,61.68924302788844
2020-11-15,102.0,144.7,98.6,134.4,85355,46306,54.25106906449534
2020-11-22,138.75,141.0,121.25,127.85,36794,24472,66.51084415937382
2020-11-29,132.0,140.5,123.95,131.1,13934,9923,71.21429596670016
2020-12-06,133.0,153.0,116.2,145.3,72050,40414,56.091603053435115
2020-12-13,164.35,174.35,146.15,154.4,130789,87439,66.85501074249363
2020-12-20,152.0,163.0,143.2,149.5,32782,21721,66.25892257946434
2020-12-27,153.65,158.5,131.2,139.45,44170,25510,57.75413176364048
2021-01-03,,,,,0,0,
2021-01-10,,,,,0,0,
2021-01-17,,,,,0,0,
2021-01-24,,,,,0,0,
2021-01-31,,,,,0,0,
2021-02-07,111.35,116.0,104.0,104.75,21693,17768,81.90660581754483
2021-02-14,108.4,113.9,95.2,107.25,55771,40111,71.9208907855337
2021-02-21,105.1,117.7,102.2,107.15,40747,23640,58.016541095049945
2021-02-28,108.55,109.0,96.0,97.65,32592,21190,65.01595483554247
2021-03-07,104.9,104.9,92.3,94.55,50633,33663,66.48430865245986
2021-03-14,102.4,102.4,92.3,95.85,124752,97135,77.86247915865077
2021-03-21,96.65,97.25,86.9,87.9,105287,86564,82.2171778092262
2021-03-28,91.65,104.95,88.25,93.75,105816,59336,56.07469569819309
2021-04-04,93.75,97.5,89.25,90.7,31448,17631,56.06397863139151
2021-04-11,95.5,95.5,87.6,88.6,32447,18884,58.199525379850215
2021-04-18,90.4,96.75,84.05,94.5,39376,29673,75.35808614384396
2021-04-25,98.6,98.6,83.0,86.5,17138,9902,57.778037110514646
2021-05-02,91.9,115.9,84.25,109.9,308258,101778,33.01714797345081
2021-05-09,106.05,118.0,98.05,99.55,84079,36393,43.284292153807726
2021-05-16,102.9,105.85,98.4,99.6,52931,35586,67.23092327747445
2021-05-23,99.6,130.95,91.25,111.95,474346,225124,47.45987106458155
2021-05-30,113.8,118.95,107.55,109.65,131119,80104,61.09259527604694
2021-06-06,108.1,110.0,101.5,105.6,68938,36386,52.78075952304969
2021-06-13,105.65,112.0,101.5,107.05,69023,40682,58.9397736986222
2021-06-20,109.05,109.05,102.55,105.0,54957,39921,72.64042797095911
2021-06-27,105.0,108.0,102.6,103.45,72048,52208,72.4628025760604
2021-07-04,103.45,116.65,103.25,109.1,167332,107763,64.40071235627376
2021-07-11,110.0,113.25,106.15,106.65,60911,40923,67.18490912971384
2021-07-18,109.95,113.8,106.35,111.0,89202,47545,53.300374431066565
2021-07-25,112.85,112.85,102.1,103.95,65027,29280,45.027450136097315
2021-08-01,103.95,127.9,94.3,123.25,407465,189185,46.42975470285791
2021-08-08,125.0,128.0,113.0,117.6,340920,192773,56.54493722867535
2021-08-15,116.0,137.0,100.15,131.1,483337,232660,48.13618655306753
2021-08-22,135.0,141.15,116.05,120.55,478469,176956,36.98379623340279
2021-08-29,124.0,137.9,111.95,129.5,266626,100697,37.767134488009425
2021-09-05,129.05,132.0,120.05,124.65,180075,73291,40.70026377898098
2021-09-12,122.7,127.0,116.25,121.1,69753,46283,66.35270167591358
2021-09-19,121.1,123.9,114.65,116.9,74472,37917,50.91443764099258
2021-09-26,119.65,119.65,110.0,111.25,49642,27792,55.98485153700496
2021-10-03,110.0,123.5,103.5,114.4,237297,128006,53.9433705440861
2021-10-10,115.4,116.25,110.5,112.05,77754,36817,47.350618617691694
2021-10-17,114.5,129.65,109.05,117.3,367486,129978,35.36951067523661
2021-10-24,118.05,129.4,108.65,109.7,115712,62800,54.27267699115043
2021-10-31,109.6,117.0,105.1,107.05,51757,30754,59.41998183820546
2021-11-07,112.0,115.0,105.35,111.5,45442,28733,63.230051494212404
2021-11-14,114.55,116.9,110.0,111.0,89981,63950,71.07055934030517
2021-11-21,112.0,113.9,107.0,108.75,20617,14154,68.65208323228403
2021-11-28,109.0,109.0,100.5,101.8,35288,24653,69.86227612786216
2021-12-05,103.0,103.0,96.35,100.6,27958,16966,60.6838829673081
2021-12-12,108.0,109.0,96.7,98.7,58276,30417,52.194728533186904
2021-12-19,100.0,117.65,97.6,101.95,337181,127484,37.80877332945807
2021-12-26,102.05,104.8,95.55,98.15,43246,24918,57.619201775886786
2022-01-02,99.0,104.9,97.55,99.7,38067,22622,59.42680011558568
2022-01-09,99.7,109.7,99.05,106.0,71136,39962,56.17690058479532
